ds,y
2025-09-14 04:56:00,125
2025-09-14 04:56:30,92
2025-09-14 04:57:00,106
2025-09-14 04:57:30,115
2025-09-14 04:58:00,113
2025-09-14 04:58:30,117
2025-09-14 04:59:00,136
2025-09-14 04:59:30,127
2025-09-14 05:00:00,114
2025-09-14 05:00:30,139
2025-09-14 05:01:00,124
2025-09-14 05:01:30,125
2025-09-14 05:02:00,138
2025-09-14 05:02:30,108
2025-09-14 05:03:00,142
2025-09-14 05:03:30,131
2025-09-14 05:04:00,139
2025-09-14 05:04:30,140
2025-09-14 05:05:00,150
2025-09-14 05:05:30,134
2025-09-14 05:06:00,141
2025-09-14 05:06:30,143
2025-09-14 05:07:00,134
2025-09-14 05:07:30,155
2025-09-14 05:08:00,130
2025-09-14 05:08:30,153
2025-09-14 05:09:00,162
2025-09-14 05:09:30,137
2025-09-14 05:10:00,155
2025-09-14 05:10:30,147
2025-09-14 05:11:00,157
2025-09-14 05:11:30,149
2025-09-14 05:12:00,164
2025-09-14 05:12:30,156
2025-09-14 05:13:00,174
2025-09-14 05:13:30,176
2025-09-14 05:14:00,160
2025-09-14 05:14:30,158
2025-09-14 05:15:00,160
2025-09-14 05:15:30,153
2025-09-14 05:16:00,150
2025-09-14 05:16:30,168
2025-09-14 05:17:00,173
2025-09-14 05:17:30,170
2025-09-14 05:18:00,171
2025-09-14 05:18:30,185
2025-09-14 05:19:00,166
2025-09-14 05:19:30,173
2025-09-14 05:20:00,167
2025-09-14 05:20:30,160
2025-09-14 05:21:00,201
2025-09-14 05:21:30,166
2025-09-14 05:22:00,154
2025-09-14 05:22:30,192
2025-09-14 05:23:00,190
2025-09-14 05:23:30,167
2025-09-14 05:24:00,185
2025-09-14 05:24:30,207
2025-09-14 05:25:00,220
2025-09-14 05:25:30,239
2025-09-14 05:26:00,203
2025-09-14 05:26:30,190
2025-09-14 05:27:00,203
2025-09-14 05:27:30,175
2025-09-14 05:28:00,230
2025-09-14 05:28:30,204
2025-09-14 05:29:00,188
2025-09-14 05:29:30,197
2025-09-14 05:30:00,225
2025-09-14 05:30:30,215
2025-09-14 05:31:00,202
2025-09-14 05:31:30,191
2025-09-14 05:32:00,237
2025-09-14 05:32:30,215
2025-09-14 05:33:00,223
2025-09-14 05:33:30,210
2025-09-14 05:34:00,239
2025-09-14 05:34:30,236
2025-09-14 05:35:00,249
2025-09-14 05:35:30,264
2025-09-14 05:36:00,254
2025-09-14 05:36:30,251
2025-09-14 05:37:00,228
2025-09-14 05:37:30,232
2025-09-14 05:38:00,238
2025-09-14 05:38:30,226
2025-09-14 05:39:00,230
2025-09-14 05:39:30,269
2025-09-14 05:40:00,239
2025-09-14 05:40:30,231
2025-09-14 05:41:00,255
2025-09-14 05:41:30,247
2025-09-14 05:42:00,241
2025-09-14 05:42:30,233
2025-09-14 05:43:00,268
2025-09-14 05:43:30,281
2025-09-14 05:44:00,290
2025-09-14 05:44:30,270
2025-09-14 05:45:00,294
2025-09-14 05:45:30,309
2025-09-14 05:46:00,305
2025-09-14 05:46:30,279
2025-09-14 05:47:00,296
2025-09-14 05:47:30,300
2025-09-14 05:48:00,305
2025-09-14 05:48:30,261
2025-09-14 05:49:00,295
2025-09-14 05:49:30,319
2025-09-14 05:50:00,300
2025-09-14 05:50:30,276
2025-09-14 05:51:00,316
2025-09-14 05:51:30,262
2025-09-14 05:52:00,277
2025-09-14 05:52:30,309
2025-09-14 05:53:00,310
2025-09-14 05:53:30,328
2025-09-14 05:54:00,321
2025-09-14 05:54:30,283
2025-09-14 05:55:00,368
2025-09-14 05:55:30,294
2025-09-14 05:56:00,347
2025-09-14 05:56:30,321
2025-09-14 05:57:00,327
2025-09-14 05:57:30,315
2025-09-14 05:58:00,343
2025-09-14 05:58:30,321
2025-09-14 05:59:00,353
2025-09-14 05:59:30,338
2025-09-14 06:00:00,309
2025-09-14 06:00:30,337
2025-09-14 06:01:00,354
2025-09-14 06:01:30,378
2025-09-14 06:02:00,355
2025-09-14 06:02:30,353
2025-09-14 06:03:00,355
2025-09-14 06:03:30,347
2025-09-14 06:04:00,367
2025-09-14 06:04:30,356
2025-09-14 06:05:00,366
2025-09-14 06:05:30,359
2025-09-14 06:06:00,358
2025-09-14 06:06:30,379
2025-09-14 06:07:00,406
2025-09-14 06:07:30,383
2025-09-14 06:08:00,385
2025-09-14 06:08:30,381
2025-09-14 06:09:00,396
2025-09-14 06:09:30,378
2025-09-14 06:10:00,390
2025-09-14 06:10:30,434
2025-09-14 06:11:00,395
2025-09-14 06:11:30,423
2025-09-14 06:12:00,418
2025-09-14 06:12:30,409
2025-09-14 06:13:00,455
2025-09-14 06:13:30,437
2025-09-14 06:14:00,462
2025-09-14 06:14:30,443
2025-09-14 06:15:00,413
2025-09-14 06:15:30,419
2025-09-14 06:16:00,449
2025-09-14 06:16:30,433
2025-09-14 06:17:00,442
2025-09-14 06:17:30,430
2025-09-14 06:18:00,462
2025-09-14 06:18:30,444
2025-09-14 06:19:00,469
2025-09-14 06:19:30,454
2025-09-14 06:20:00,439
2025-09-14 06:20:30,379
2025-09-14 06:21:00,510
2025-09-14 06:21:30,460
2025-09-14 06:22:00,479
2025-09-14 06:22:30,492
2025-09-14 06:23:00,458
2025-09-14 06:23:30,506
2025-09-14 06:24:00,503
2025-09-14 06:24:30,490
2025-09-14 06:25:00,493
2025-09-14 06:25:30,504
2025-09-14 06:26:00,495
2025-09-14 06:26:30,525
2025-09-14 06:27:00,509
2025-09-14 06:27:30,523
2025-09-14 06:28:00,528
2025-09-14 06:28:30,542
2025-09-14 06:29:00,519
2025-09-14 06:29:30,556
2025-09-14 06:30:00,513
2025-09-14 06:30:30,550
2025-09-14 06:31:00,504
2025-09-14 06:31:30,561
2025-09-14 06:32:00,571
2025-09-14 06:32:30,594
2025-09-14 06:33:00,561
2025-09-14 06:33:30,551
2025-09-14 06:34:00,558
2025-09-14 06:34:30,552
2025-09-14 06:35:00,569
2025-09-14 06:35:30,579
2025-09-14 06:36:00,558
2025-09-14 06:36:30,600
2025-09-14 06:37:00,595
2025-09-14 06:37:30,616
2025-09-14 06:38:00,598
2025-09-14 06:38:30,546
2025-09-14 06:39:00,590
2025-09-14 06:39:30,650
2025-09-14 06:40:00,638
2025-09-14 06:40:30,631
2025-09-14 06:41:00,623
2025-09-14 06:41:30,626
2025-09-14 06:42:00,604
2025-09-14 06:42:30,657
2025-09-14 06:43:00,634
2025-09-14 06:43:30,633
2025-09-14 06:44:00,595
2025-09-14 06:44:30,625
2025-09-14 06:45:00,658
2025-09-14 06:45:30,589
2025-09-14 06:46:00,629
2025-09-14 06:46:30,635
2025-09-14 06:47:00,675
2025-09-14 06:47:30,651
2025-09-14 06:48:00,648
2025-09-14 06:48:30,691
2025-09-14 06:49:00,660
2025-09-14 06:49:30,685
2025-09-14 06:50:00,720
2025-09-14 06:50:30,718
2025-09-14 06:51:00,728
2025-09-14 06:51:30,692
2025-09-14 06:52:00,724
2025-09-14 06:52:30,754
2025-09-14 06:53:00,741
2025-09-14 06:53:30,721
2025-09-14 06:54:00,718
2025-09-14 06:54:30,765
2025-09-14 06:55:00,701
2025-09-14 06:55:30,717
2025-09-14 06:56:00,729
2025-09-14 06:56:30,779
2025-09-14 06:57:00,711
2025-09-14 06:57:30,740
2025-09-14 06:58:00,769
2025-09-14 06:58:30,815
2025-09-14 06:59:00,788
2025-09-14 06:59:30,783
2025-09-14 07:00:00,777
2025-09-14 07:00:30,808
2025-09-14 07:01:00,815
2025-09-14 07:01:30,822
2025-09-14 07:02:00,810
2025-09-14 07:02:30,833
2025-09-14 07:03:00,802
2025-09-14 07:03:30,757
2025-09-14 07:04:00,783
2025-09-14 07:04:30,870
2025-09-14 07:05:00,811
2025-09-14 07:05:30,845
2025-09-14 07:06:00,848
2025-09-14 07:06:30,868
2025-09-14 07:07:00,828
2025-09-14 07:07:30,839
2025-09-14 07:08:00,836
2025-09-14 07:08:30,878
2025-09-14 07:09:00,862
2025-09-14 07:09:30,839
2025-09-14 07:10:00,886
2025-09-14 07:10:30,932
2025-09-14 07:11:00,892
2025-09-14 07:11:30,897
2025-09-14 07:12:00,911
2025-09-14 07:12:30,909
2025-09-14 07:13:00,908
2025-09-14 07:13:30,888
2025-09-14 07:14:00,905
2025-09-14 07:14:30,923
2025-09-14 07:15:00,959
2025-09-14 07:15:30,961
2025-09-14 07:16:00,908
2025-09-14 07:16:30,1018
2025-09-14 07:17:00,940
2025-09-14 07:17:30,934
2025-09-14 07:18:00,913
2025-09-14 07:18:30,973
2025-09-14 07:19:00,1004
2025-09-14 07:19:30,926
2025-09-14 07:20:00,1004
2025-09-14 07:20:30,971
2025-09-14 07:21:00,968
2025-09-14 07:21:30,1005
2025-09-14 07:22:00,936
2025-09-14 07:22:30,1077
2025-09-14 07:23:00,1048
2025-09-14 07:23:30,1011
2025-09-14 07:24:00,1008
2025-09-14 07:24:30,1028
2025-09-14 07:25:00,1077
2025-09-14 07:25:30,1021
2025-09-14 07:26:00,1089
2025-09-14 07:26:30,1084
2025-09-14 07:27:00,1136
2025-09-14 07:27:30,1036
2025-09-14 07:28:00,1023
2025-09-14 07:28:30,1070
2025-09-14 07:29:00,1058
2025-09-14 07:29:30,1058
2025-09-14 07:30:00,1098
2025-09-14 07:30:30,1067
2025-09-14 07:31:00,1128
2025-09-14 07:31:30,1157
2025-09-14 07:32:00,1173
2025-09-14 07:32:30,1137
2025-09-14 07:33:00,1144
2025-09-14 07:33:30,1169
2025-09-14 07:34:00,1151
2025-09-14 07:34:30,1183
2025-09-14 07:35:00,1117
2025-09-14 07:35:30,1101
2025-09-14 07:36:00,1216
2025-09-14 07:36:30,1201
2025-09-14 07:37:00,1158
2025-09-14 07:37:30,1281
2025-09-14 07:38:00,1152
2025-09-14 07:38:30,1201
2025-09-14 07:39:00,1154
2025-09-14 07:39:30,1242
2025-09-14 07:40:00,1219
2025-09-14 07:40:30,1210
2025-09-14 07:41:00,1173
2025-09-14 07:41:30,1285
2025-09-14 07:42:00,1211
2025-09-14 07:42:30,1239
2025-09-14 07:43:00,1255
2025-09-14 07:43:30,1294
2025-09-14 07:44:00,1247
2025-09-14 07:44:30,1206
2025-09-14 07:45:00,1337
2025-09-14 07:45:30,1275
2025-09-14 07:46:00,1319
2025-09-14 07:46:30,1398
2025-09-14 07:47:00,1283
2025-09-14 07:47:30,1305
2025-09-14 07:48:00,1288
2025-09-14 07:48:30,1289
2025-09-14 07:49:00,1364
2025-09-14 07:49:30,1337
2025-09-14 07:50:00,1373
2025-09-14 07:50:30,1304
2025-09-14 07:51:00,1345
2025-09-14 07:51:30,1423
2025-09-14 07:52:00,1373
2025-09-14 07:52:30,1419
2025-09-14 07:53:00,1369
2025-09-14 07:53:30,1344
2025-09-14 07:54:00,1385
2025-09-14 07:54:30,1439
2025-09-14 07:55:00,1383
2025-09-14 07:55:30,1350
2025-09-14 07:56:00,1412
2025-09-14 07:56:30,1465
2025-09-14 07:57:00,1439
2025-09-14 07:57:30,1411
2025-09-14 07:58:00,1460
2025-09-14 07:58:30,1447
2025-09-14 07:59:00,1457
2025-09-14 07:59:30,1496
2025-09-14 08:00:00,1421
2025-09-14 08:00:30,1475
2025-09-14 08:01:00,1476
2025-09-14 08:01:30,1405
2025-09-14 08:02:00,1571
2025-09-14 08:02:30,1532
2025-09-14 08:03:00,1524
2025-09-14 08:03:30,1488
2025-09-14 08:04:00,1499
2025-09-14 08:04:30,1476
2025-09-14 08:05:00,1540
2025-09-14 08:05:30,1554
2025-09-14 08:06:00,1587
2025-09-14 08:06:30,1525
2025-09-14 08:07:00,1526
2025-09-14 08:07:30,1539
2025-09-14 08:08:00,1578
2025-09-14 08:08:30,1591
2025-09-14 08:09:00,1656
2025-09-14 08:09:30,1651
2025-09-14 08:10:00,1619
2025-09-14 08:10:30,1594
2025-09-14 08:11:00,1546
2025-09-14 08:11:30,1620
2025-09-14 08:12:00,1717
2025-09-14 08:12:30,1653
2025-09-14 08:13:00,1668
2025-09-14 08:13:30,1639
2025-09-14 08:14:00,1652
2025-09-14 08:14:30,1655
2025-09-14 08:15:00,1658
2025-09-14 08:15:30,1604
2025-09-14 08:16:00,1726
2025-09-14 08:16:30,1732
2025-09-14 08:17:00,1692
2025-09-14 08:17:30,1687
2025-09-14 08:18:00,1787
2025-09-14 08:18:30,1704
2025-09-14 08:19:00,1688
2025-09-14 08:19:30,1676
2025-09-14 08:20:00,1744
2025-09-14 08:20:30,1721
2025-09-14 08:21:00,1712
2025-09-14 08:21:30,1712
2025-09-14 08:22:00,1740
2025-09-14 08:22:30,1729
2025-09-14 08:23:00,1828
2025-09-14 08:23:30,1784
2025-09-14 08:24:00,1777
2025-09-14 08:24:30,1732
2025-09-14 08:25:00,1743
2025-09-14 08:25:30,1739
2025-09-14 08:26:00,1765
2025-09-14 08:26:30,1776
2025-09-14 08:27:00,1885
2025-09-14 08:27:30,1752
2025-09-14 08:28:00,1844
2025-09-14 08:28:30,1810
2025-09-14 08:29:00,1779
2025-09-14 08:29:30,1812
2025-09-14 08:30:00,1833
2025-09-14 08:30:30,1852
2025-09-14 08:31:00,1827
2025-09-14 08:31:30,1894
2025-09-14 08:32:00,1896
2025-09-14 08:32:30,1841
2025-09-14 08:33:00,1907
2025-09-14 08:33:30,1913
2025-09-14 08:34:00,1800
2025-09-14 08:34:30,1881
2025-09-14 08:35:00,1980
2025-09-14 08:35:30,1973
2025-09-14 08:36:00,1826
2025-09-14 08:36:30,1938
2025-09-14 08:37:00,1871
2025-09-14 08:37:30,1936
2025-09-14 08:38:00,2030
2025-09-14 08:38:30,1932
2025-09-14 08:39:00,1894
2025-09-14 08:39:30,1964
2025-09-14 08:40:00,1989
2025-09-14 08:40:30,1954
2025-09-14 08:41:00,1983
2025-09-14 08:41:30,1954
2025-09-14 08:42:00,1958
2025-09-14 08:42:30,1963
2025-09-14 08:43:00,2001
2025-09-14 08:43:30,1969
2025-09-14 08:44:00,2029
2025-09-14 08:44:30,2000
2025-09-14 08:45:00,2078
2025-09-14 08:45:30,2100
2025-09-14 08:46:00,1942
2025-09-14 08:46:30,2071
2025-09-14 08:47:00,2100
2025-09-14 08:47:30,1968
2025-09-14 08:48:00,2093
2025-09-14 08:48:30,2095
2025-09-14 08:49:00,2074
2025-09-14 08:49:30,2035
2025-09-14 08:50:00,2082
2025-09-14 08:50:30,2045
2025-09-14 08:51:00,2117
2025-09-14 08:51:30,2073
2025-09-14 08:52:00,2031
2025-09-14 08:52:30,2115
2025-09-14 08:53:00,2105
2025-09-14 08:53:30,2138
2025-09-14 08:54:00,2116
2025-09-14 08:54:30,2188
2025-09-14 08:55:00,2162
2025-09-14 08:55:30,2174
2025-09-14 08:56:00,2132
2025-09-14 08:56:30,2055
2025-09-14 08:57:00,2144
2025-09-14 08:57:30,2167
2025-09-14 08:58:00,2213
2025-09-14 08:58:30,2215
2025-09-14 08:59:00,2169
2025-09-14 08:59:30,2124
2025-09-14 09:00:00,2197
2025-09-14 09:00:30,2240
2025-09-14 09:01:00,2131
2025-09-14 09:01:30,2186
2025-09-14 09:02:00,2287
2025-09-14 09:02:30,2183
2025-09-14 09:03:00,2231
2025-09-14 09:03:30,2192
2025-09-14 09:04:00,2198
2025-09-14 09:04:30,2256
2025-09-14 09:05:00,2300
2025-09-14 09:05:30,2243
2025-09-14 09:06:00,2300
2025-09-14 09:06:30,2267
2025-09-14 09:07:00,2331
2025-09-14 09:07:30,2268
2025-09-14 09:08:00,2213
2025-09-14 09:08:30,2246
2025-09-14 09:09:00,2209
2025-09-14 09:09:30,2326
2025-09-14 09:10:00,2357
2025-09-14 09:10:30,2331
2025-09-14 09:11:00,2342
2025-09-14 09:11:30,2271
2025-09-14 09:12:00,2298
2025-09-14 09:12:30,2354
2025-09-14 09:13:00,2269
2025-09-14 09:13:30,2265
2025-09-14 09:14:00,2372
2025-09-14 09:14:30,2244
2025-09-14 09:15:00,2341
2025-09-14 09:15:30,2338
2025-09-14 09:16:00,2402
2025-09-14 09:16:30,2381
2025-09-14 09:17:00,2334
2025-09-14 09:17:30,2370
2025-09-14 09:18:00,2289
2025-09-14 09:18:30,2400
2025-09-14 09:19:00,2311
2025-09-14 09:19:30,2324
2025-09-14 09:20:00,2378
2025-09-14 09:20:30,2477
2025-09-14 09:21:00,2379
2025-09-14 09:21:30,2385
2025-09-14 09:22:00,2384
2025-09-14 09:22:30,2422
2025-09-14 09:23:00,2381
2025-09-14 09:23:30,2466
2025-09-14 09:24:00,2436
2025-09-14 09:24:30,2320
2025-09-14 09:25:00,2401
2025-09-14 09:25:30,2418
2025-09-14 09:26:00,2342
2025-09-14 09:26:30,2383
2025-09-14 09:27:00,2395
2025-09-14 09:27:30,2414
2025-09-14 09:28:00,2393
2025-09-14 09:28:30,2384
2025-09-14 09:29:00,2379
2025-09-14 09:29:30,2446
2025-09-14 09:30:00,2457
2025-09-14 09:30:30,2448
2025-09-14 09:31:00,2515
2025-09-14 09:31:30,2385
2025-09-14 09:32:00,2412
2025-09-14 09:32:30,2467
2025-09-14 09:33:00,2462
2025-09-14 09:33:30,2440
2025-09-14 09:34:00,2489
2025-09-14 09:34:30,2519
2025-09-14 09:35:00,2458
2025-09-14 09:35:30,2515
2025-09-14 09:36:00,2464
2025-09-14 09:36:30,2459
2025-09-14 09:37:00,2507
2025-09-14 09:37:30,2389
2025-09-14 09:38:00,2423
2025-09-14 09:38:30,2481
2025-09-14 09:39:00,2586
2025-09-14 09:39:30,2535
2025-09-14 09:40:00,2577
2025-09-14 09:40:30,2531
2025-09-14 09:41:00,2631
2025-09-14 09:41:30,2466
2025-09-14 09:42:00,2456
2025-09-14 09:42:30,2584
2025-09-14 09:43:00,2549
2025-09-14 09:43:30,2543
2025-09-14 09:44:00,2536
2025-09-14 09:44:30,2539
2025-09-14 09:45:00,2531
2025-09-14 09:45:30,2566
2025-09-14 09:46:00,2586
2025-09-14 09:46:30,2508
2025-09-14 09:47:00,2498
2025-09-14 09:47:30,2523
2025-09-14 09:48:00,2504
2025-09-14 09:48:30,2500
2025-09-14 09:49:00,2552
2025-09-14 09:49:30,2635
2025-09-14 09:50:00,2545
2025-09-14 09:50:30,2677
2025-09-14 09:51:00,2551
2025-09-14 09:51:30,2489
2025-09-14 09:52:00,2538
2025-09-14 09:52:30,2513
2025-09-14 09:53:00,2563
2025-09-14 09:53:30,2563
2025-09-14 09:54:00,2528
2025-09-14 09:54:30,2595
2025-09-14 09:55:00,2610
2025-09-14 09:55:30,2530
2025-09-14 09:56:00,2615
2025-09-14 09:56:30,2465
2025-09-14 09:57:00,2529
2025-09-14 09:57:30,2529
2025-09-14 09:58:00,2524
2025-09-14 09:58:30,2502
2025-09-14 09:59:00,2540
2025-09-14 09:59:30,2582
2025-09-14 10:00:00,2580
2025-09-14 10:00:30,2474
2025-09-14 10:01:00,2552
2025-09-14 10:01:30,2552
2025-09-14 10:02:00,2502
2025-09-14 10:02:30,2613
2025-09-14 10:03:00,2542
2025-09-14 10:03:30,2552
2025-09-14 10:04:00,2511
2025-09-14 10:04:30,2597
2025-09-14 10:05:00,2557
2025-09-14 10:05:30,2527
2025-09-14 10:06:00,2536
2025-09-14 10:06:30,2570
2025-09-14 10:07:00,2575
2025-09-14 10:07:30,2536
2025-09-14 10:08:00,2634
2025-09-14 10:08:30,2565
2025-09-14 10:09:00,2587
2025-09-14 10:09:30,2590
2025-09-14 10:10:00,2531
2025-09-14 10:10:30,2548
2025-09-14 10:11:00,2469
2025-09-14 10:11:30,2507
2025-09-14 10:12:00,2549
2025-09-14 10:12:30,2624
2025-09-14 10:13:00,2564
2025-09-14 10:13:30,2581
2025-09-14 10:14:00,2539
2025-09-14 10:14:30,2598
2025-09-14 10:15:00,2522
2025-09-14 10:15:30,2529
2025-09-14 10:16:00,2544
2025-09-14 10:16:30,2512
2025-09-14 10:17:00,2677
2025-09-14 10:17:30,2567
2025-09-14 10:18:00,2549
2025-09-14 10:18:30,2552
2025-09-14 10:19:00,2517
2025-09-14 10:19:30,2495
2025-09-14 10:20:00,2543
2025-09-14 10:20:30,2517
2025-09-14 10:21:00,2505
2025-09-14 10:21:30,2506
2025-09-14 10:22:00,2549
2025-09-14 10:22:30,2459
2025-09-14 10:23:00,2463
2025-09-14 10:23:30,2495
2025-09-14 10:24:00,2566
2025-09-14 10:24:30,2483
2025-09-14 10:25:00,2467
2025-09-14 10:25:30,2496
2025-09-14 10:26:00,2534
2025-09-14 10:26:30,2528
2025-09-14 10:27:00,2535
2025-09-14 10:27:30,2598
2025-09-14 10:28:00,2555
2025-09-14 10:28:30,2548
2025-09-14 10:29:00,2490
2025-09-14 10:29:30,2540
2025-09-14 10:30:00,2507
2025-09-14 10:30:30,2508
2025-09-14 10:31:00,2514
2025-09-14 10:31:30,2450
2025-09-14 10:32:00,2482
2025-09-14 10:32:30,2532
2025-09-14 10:33:00,2503
2025-09-14 10:33:30,2493
2025-09-14 10:34:00,2500
2025-09-14 10:34:30,2517
2025-09-14 10:35:00,2577
2025-09-14 10:35:30,2513
2025-09-14 10:36:00,2405
2025-09-14 10:36:30,2448
2025-09-14 10:37:00,2469
2025-09-14 10:37:30,2433
2025-09-14 10:38:00,2411
2025-09-14 10:38:30,2447
2025-09-14 10:39:00,2419
2025-09-14 10:39:30,2432
2025-09-14 10:40:00,2414
2025-09-14 10:40:30,2476
2025-09-14 10:41:00,2439
2025-09-14 10:41:30,2426
2025-09-14 10:42:00,2461
2025-09-14 10:42:30,2375
2025-09-14 10:43:00,2429
2025-09-14 10:43:30,2398
2025-09-14 10:44:00,2323
2025-09-14 10:44:30,2460
2025-09-14 10:45:00,2408
2025-09-14 10:45:30,2366
2025-09-14 10:46:00,2407
2025-09-14 10:46:30,2382
2025-09-14 10:47:00,2459
2025-09-14 10:47:30,2348
2025-09-14 10:48:00,2366
2025-09-14 10:48:30,2331
2025-09-14 10:49:00,2352
2025-09-14 10:49:30,2390
2025-09-14 10:50:00,2366
2025-09-14 10:50:30,2434
2025-09-14 10:51:00,2429
2025-09-14 10:51:30,2419
2025-09-14 10:52:00,2360
2025-09-14 10:52:30,2345
2025-09-14 10:53:00,2387
2025-09-14 10:53:30,2388
2025-09-14 10:54:00,2383
2025-09-14 10:54:30,2348
2025-09-14 10:55:00,2392
2025-09-14 10:55:30,2349
2025-09-14 10:56:00,2332
2025-09-14 10:56:30,2301
2025-09-14 10:57:00,2385
2025-09-14 10:57:30,2346
2025-09-14 10:58:00,2329
2025-09-14 10:58:30,2398
2025-09-14 10:59:00,2339
2025-09-14 10:59:30,2344
2025-09-14 11:00:00,2387
2025-09-14 11:00:30,2341
2025-09-14 11:01:00,2329
2025-09-14 11:01:30,2280
2025-09-14 11:02:00,2292
2025-09-14 11:02:30,2243
2025-09-14 11:03:00,2338
2025-09-14 11:03:30,2313
2025-09-14 11:04:00,2251
2025-09-14 11:04:30,2241
2025-09-14 11:05:00,2194
2025-09-14 11:05:30,2255
2025-09-14 11:06:00,2209
2025-09-14 11:06:30,2204
2025-09-14 11:07:00,2172
2025-09-14 11:07:30,2239
2025-09-14 11:08:00,2232
2025-09-14 11:08:30,2171
2025-09-14 11:09:00,2173
2025-09-14 11:09:30,2196
2025-09-14 11:10:00,2209
2025-09-14 11:10:30,2190
2025-09-14 11:11:00,2138
2025-09-14 11:11:30,2228
2025-09-14 11:12:00,2223
2025-09-14 11:12:30,2178
2025-09-14 11:13:00,2164
2025-09-14 11:13:30,2183
2025-09-14 11:14:00,2154
2025-09-14 11:14:30,2176
2025-09-14 11:15:00,2117
2025-09-14 11:15:30,2147
2025-09-14 11:16:00,2095
2025-09-14 11:16:30,2123
2025-09-14 11:17:00,2155
2025-09-14 11:17:30,2067
2025-09-14 11:18:00,2150
2025-09-14 11:18:30,2053
2025-09-14 11:19:00,2092
2025-09-14 11:19:30,2046
2025-09-14 11:20:00,2021
2025-09-14 11:20:30,2044
2025-09-14 11:21:00,2124
2025-09-14 11:21:30,2014
2025-09-14 11:22:00,2042
2025-09-14 11:22:30,1985
2025-09-14 11:23:00,2034
2025-09-14 11:23:30,2067
2025-09-14 11:24:00,1961
2025-09-14 11:24:30,1999
2025-09-14 11:25:00,1994
2025-09-14 11:25:30,2032
2025-09-14 11:26:00,2070
2025-09-14 11:26:30,2012
2025-09-14 11:27:00,1910
2025-09-14 11:27:30,1901
2025-09-14 11:28:00,1928
2025-09-14 11:28:30,1965
2025-09-14 11:29:00,1945
2025-09-14 11:29:30,2005
2025-09-14 11:30:00,1951
2025-09-14 11:30:30,1959
2025-09-14 11:31:00,1983
2025-09-14 11:31:30,1945
2025-09-14 11:32:00,1942
2025-09-14 11:32:30,1925
2025-09-14 11:33:00,1912
2025-09-14 11:33:30,1872
2025-09-14 11:34:00,1950
2025-09-14 11:34:30,1899
2025-09-14 11:35:00,1941
2025-09-14 11:35:30,1904
2025-09-14 11:36:00,1895
2025-09-14 11:36:30,1925
2025-09-14 11:37:00,1801
2025-09-14 11:37:30,1830
2025-09-14 11:38:00,1869
2025-09-14 11:38:30,1851
2025-09-14 11:39:00,1952
2025-09-14 11:39:30,1833
2025-09-14 11:40:00,1813
2025-09-14 11:40:30,1805
2025-09-14 11:41:00,1751
2025-09-14 11:41:30,1848
2025-09-14 11:42:00,1828
2025-09-14 11:42:30,1776
2025-09-14 11:43:00,1806
2025-09-14 11:43:30,1790
2025-09-14 11:44:00,1793
2025-09-14 11:44:30,1810
2025-09-14 11:45:00,1793
2025-09-14 11:45:30,1795
2025-09-14 11:46:00,1729
2025-09-14 11:46:30,1687
2025-09-14 11:47:00,1675
2025-09-14 11:47:30,1739
2025-09-14 11:48:00,1664
2025-09-14 11:48:30,1697
2025-09-14 11:49:00,1738
2025-09-14 11:49:30,1646
2025-09-14 11:50:00,1765
2025-09-14 11:50:30,1649
2025-09-14 11:51:00,1721
2025-09-14 11:51:30,1680
2025-09-14 11:52:00,1704
2025-09-14 11:52:30,1614
2025-09-14 11:53:00,1683
2025-09-14 11:53:30,1671
2025-09-14 11:54:00,1651
2025-09-14 11:54:30,1662
2025-09-14 11:55:00,1627
2025-09-14 11:55:30,1565
2025-09-14 11:56:00,1594
2025-09-14 11:56:30,1529
2025-09-14 11:57:00,1578
2025-09-14 11:57:30,1589
2025-09-14 11:58:00,1601
2025-09-14 11:58:30,1539
2025-09-14 11:59:00,1562
2025-09-14 11:59:30,1523
2025-09-14 12:00:00,1589
2025-09-14 12:00:30,1526
2025-09-14 12:01:00,1559
2025-09-14 12:01:30,1624
2025-09-14 12:02:00,1456
2025-09-14 12:02:30,1395
2025-09-14 12:03:00,1531
2025-09-14 12:03:30,1505
2025-09-14 12:04:00,1574
2025-09-14 12:04:30,1500
2025-09-14 12:05:00,1483
2025-09-14 12:05:30,1495
2025-09-14 12:06:00,1514
2025-09-14 12:06:30,1470
2025-09-14 12:07:00,1554
2025-09-14 12:07:30,1461
2025-09-14 12:08:00,1482
2025-09-14 12:08:30,1465
2025-09-14 12:09:00,1412
2025-09-14 12:09:30,1401
2025-09-14 12:10:00,1371
2025-09-14 12:10:30,1460
2025-09-14 12:11:00,1402
2025-09-14 12:11:30,1499
2025-09-14 12:12:00,1369
2025-09-14 12:12:30,1373
2025-09-14 12:13:00,1371
2025-09-14 12:13:30,1348
2025-09-14 12:14:00,1396
2025-09-14 12:14:30,1368
2025-09-14 12:15:00,1436
2025-09-14 12:15:30,1362
2025-09-14 12:16:00,1300
2025-09-14 12:16:30,1403
2025-09-14 12:17:00,1381
2025-09-14 12:17:30,1313
2025-09-14 12:18:00,1327
2025-09-14 12:18:30,1318
2025-09-14 12:19:00,1380
2025-09-14 12:19:30,1306
2025-09-14 12:20:00,1298
2025-09-14 12:20:30,1350
2025-09-14 12:21:00,1324
2025-09-14 12:21:30,1245
